序号,发送时间,接收时间,发送内容,接收内容,延迟,信号强度,是否丢包,内容出错,延迟等级,状态划分
10004723,2024-09-09 20:35:54.181,2024-09-09 20:35:54.479,10004723 0909203554181 99,10004723 0909203554181 99,298,99,False,False,1,1
10004724,2024-09-09 20:35:54.772,2024-09-09 20:35:55.088,10004724 0909203554772 99,10004724 0909203554772 99,316,99,False,False,2,1
10004725,2024-09-09 20:35:55.364,2024-09-09 20:35:55.681,10004725 0909203555364 99,10004725 0909203555364 99,317,99,False,False,2,1
10004726,2024-09-09 20:35:55.964,2024-09-09 20:35:56.244,10004726 0909203555964 99,10004726 0909203555964 99,280,99,False,False,1,1
10004727,2024-09-09 20:35:56.555,2024-09-09 20:35:56.853,10004727 0909203556555 99,10004727 0909203556555 99,298,99,False,False,1,1
10004728,2024-09-09 20:35:57.145,2024-09-09 20:35:57.462,10004728 0909203557145 99,10004728 0909203557145 99,317,99,False,False,2,1
10004729,2024-09-09 20:35:57.736,2024-09-09 20:35:58.024,10004729 0909203557736 99,10004729 0909203557736 99,288,99,False,False,1,1
10004730,2024-09-09 20:35:58.328,2024-09-09 20:35:58.633,10004730 0909203558328 99,10004730 0909203558328 99,305,99,False,False,2,1
10004731,2024-09-09 20:35:58.920,2024-09-09 20:35:59.227,10004731 0909203558920 99,10004731 0909203558920 99,307,99,False,False,2,1
10004732,2024-09-09 20:35:59.513,2024-09-09 20:35:59.805,10004732 0909203559513 99,10004732 0909203559513 99,292,99,False,False,1,1
10004733,2024-09-09 20:36:00.105,2024-09-09 20:36:00.399,10004733 0909203600105 99,10004733 0909203600105 99,294,99,False,False,1,1
10004734,2024-09-09 20:36:00.696,2024-09-09 20:36:01.008,10004734 0909203600696 99,10004734 0909203600696 99,312,99,False,False,2,1
10004735,2024-09-09 20:36:01.287,2024-09-09 20:36:01.570,10004735 0909203601287 99,10004735 0909203601287 99,283,99,False,False,1,1
10004736,2024-09-09 20:36:01.878,2024-09-09 20:36:02.179,10004736 0909203601878 99,10004736 0909203601878 99,301,99,False,False,2,1
10004737,2024-09-09 20:36:02.469,2024-09-09 20:36:02.773,10004737 0909203602469 99,10004737 0909203602469 99,304,99,False,False,2,1
10004738,2024-09-09 20:36:03.060,2024-09-09 20:36:03.351,10004738 0909203603060 99,10004738 0909203603060 99,291,99,False,False,1,1
10004739,2024-09-09 20:36:03.650,2024-09-09 20:36:03.944,10004739 0909203603650 99,10004739 0909203603650 99,294,99,False,False,1,1
10004740,2024-09-09 20:36:04.240,2024-09-09 20:36:04.553,10004740 0909203604240 99,10004740 0909203604240 99,313,99,False,False,2,1
10004741,2024-09-09 20:36:04.832,2024-09-09 20:36:05.116,10004741 0909203604832 99,10004741 0909203604832 99,284,99,False,False,1,1
10004742,2024-09-09 20:36:05.426,2024-09-09 20:36:05.725,10004742 0909203605426 99,10004742 0909203605426 99,299,99,False,False,1,1
10004743,2024-09-09 20:36:06.018,2024-09-09 20:36:06.318,10004743 0909203606018 99,10004743 0909203606018 99,300,99,False,False,1,1
10004744,2024-09-09 20:36:06.610,2024-09-09 20:36:06.896,10004744 0909203606610 99,10004744 0909203606610 99,286,99,False,False,1,1
10004745,2024-09-09 20:36:07.200,2024-09-09 20:36:07.490,10004745 0909203607200 99,10004745 0909203607200 99,290,99,False,False,1,1
10004746,2024-09-09 20:36:07.792,2024-09-09 20:36:08.099,10004746 0909203607792 99,10004746 0909203607792 99,307,99,False,False,2,1
10004747,2024-09-09 20:36:08.385,2024-09-09 20:36:08.708,10004747 0909203608385 99,10004747 0909203608385 99,323,99,False,False,2,1
10004748,2024-09-09 20:36:08.978,2024-09-09 20:36:09.271,10004748 0909203608978 99,10004748 0909203608978 99,293,99,False,False,1,1
10004749,2024-09-09 20:36:09.567,2024-09-09 20:36:09.880,10004749 0909203609567 99,10004749 0909203609567 99,313,99,False,False,2,1
10004750,2024-09-09 20:36:10.157,2024-09-09 20:36:10.442,10004750 0909203610157 99,10004750 0909203610157 99,285,99,False,False,1,1
10004751,2024-09-09 20:36:10.747,2024-09-09 20:36:11.036,10004751 0909203610747 99,10004751 0909203610747 99,289,99,False,False,1,1
10004752,2024-09-09 20:36:11.337,2024-09-09 20:36:11.645,10004752 0909203611337 99,10004752 0909203611337 99,308,99,False,False,2,1
10004753,2024-09-09 20:36:11.927,2024-09-09 20:36:12.207,10004753 0909203611927 99,10004753 0909203611927 99,280,99,False,False,1,1
10004754,2024-09-09 20:36:12.518,2024-09-09 20:36:12.816,10004754 0909203612518 99,10004754 0909203612518 99,298,99,False,False,1,1
10004755,2024-09-09 20:36:13.109,2024-09-09 20:36:13.426,10004755 0909203613109 99,10004755 0909203613109 99,317,99,False,False,2,1
10004756,2024-09-09 20:36:13.711,2024-09-09 20:36:14.019,10004756 0909203613711 99,10004756 0909203613711 99,308,99,False,False,2,1
10004757,2024-09-09 20:36:14.311,2024-09-09 20:36:14.628,10004757 0909203614311 99,10004757 0909203614311 99,317,99,False,False,2,1
10004758,2024-09-09 20:36:14.901,2024-09-09 20:36:15.191,10004758 0909203614901 99,10004758 0909203614901 99,290,99,False,False,1,1
10004759,2024-09-09 20:36:15.492,2024-09-09 20:36:15.800,10004759 0909203615492 99,10004759 0909203615492 99,308,99,False,False,2,1
10004760,2024-09-09 20:36:16.084,2024-09-09 20:36:16.409,10004760 0909203616084 99,10004760 0909203616084 99,325,99,False,False,2,1
10004761,2024-09-09 20:36:16.675,2024-09-09 20:36:16.971,10004761 0909203616675 99,10004761 0909203616675 99,296,99,False,False,1,1
10004762,2024-09-09 20:36:17.268,2024-09-09 20:36:17.565,10004762 0909203617268 99,10004762 0909203617268 99,297,99,False,False,1,1
10004763,2024-09-09 20:36:17.861,2024-09-09 20:36:18.174,10004763 0909203617861 99,10004763 0909203617861 99,313,99,False,False,2,1
10004764,2024-09-09 20:36:18.452,2024-09-09 20:36:18.783,10004764 0909203618452 99,10004764 0909203618452 99,331,99,False,False,2,1
10004765,2024-09-09 20:36:19.080,2024-09-09 20:36:19.377,10004765 0909203619080 99,10004765 0909203619080 99,297,99,False,False,1,1
10004766,2024-09-09 20:36:19.670,2024-09-09 20:36:19.955,10004766 0909203619670 99,10004766 0909203619670 99,285,99,False,False,1,1
10004767,2024-09-09 20:36:20.262,2024-09-09 20:36:20.548,10004767 0909203620262 99,10004767 0909203620262 99,286,99,False,False,1,1
10004768,2024-09-09 20:36:20.852,2024-09-09 20:36:21.157,10004768 0909203620852 99,10004768 0909203620852 99,305,99,False,False,2,1
10004769,2024-09-09 20:36:21.446,2024-09-09 20:36:21.767,10004769 0909203621446 99,10004769 0909203621446 99,321,99,False,False,2,1
10004770,2024-09-09 20:36:22.038,2024-09-09 20:36:22.329,10004770 0909203622038 99,10004770 0909203622038 99,291,99,False,False,1,1
10004771,2024-09-09 20:36:22.631,2024-09-09 20:36:22.938,10004771 0909203622631 99,10004771 0909203622631 99,307,99,False,False,2,1
10004772,2024-09-09 20:36:23.222,2024-09-09 20:36:23.532,10004772 0909203623222 99,10004772 0909203623222 99,310,99,False,False,2,1
10004773,2024-09-09 20:36:23.814,2024-09-09 20:36:24.141,10004773 0909203623814 99,10004773 0909203623814 99,327,99,False,False,2,1
10004774,2024-09-09 20:36:24.429,2024-09-09 20:36:24.750,10004774 0909203624429 99,10004774 0909203624429 99,321,99,False,False,2,1
10004775,2024-09-09 20:36:25.020,2024-09-09 20:36:25.312,10004775 0909203625020 99,10004775 0909203625020 99,292,99,False,False,1,1
10004776,2024-09-09 20:36:25.611,2024-09-09 20:36:25.922,10004776 0909203625611 99,10004776 0909203625611 99,311,99,False,False,2,1
10004777,2024-09-09 20:36:26.202,2024-09-09 20:36:26.515,10004777 0909203626202 99,10004777 0909203626202 99,313,99,False,False,2,1
10004778,2024-09-09 20:36:26.794,2024-09-09 20:36:27.077,10004778 0909203626794 99,10004778 0909203626794 99,283,99,False,False,1,1
10004779,2024-09-09 20:36:27.386,2024-09-09 20:36:27.687,10004779 0909203627386 99,10004779 0909203627386 99,301,99,False,False,2,1
10004780,2024-09-09 20:36:27.978,2024-09-09 20:36:28.296,10004780 0909203627978 99,10004780 0909203627978 99,318,99,False,False,2,1
10004781,2024-09-09 20:36:28.575,2024-09-09 20:36:28.858,10004781 0909203628575 99,10004781 0909203628575 99,283,99,False,False,1,1
10004782,2024-09-09 20:36:29.167,2024-09-09 20:36:29.452,10004782 0909203629167 99,10004782 0909203629167 99,285,99,False,False,1,1
10004783,2024-09-09 20:36:29.770,2024-09-09 20:36:30.061,10004783 0909203629770 99,10004783 0909203629770 99,291,99,False,False,1,1
10004784,2024-09-09 20:36:30.360,2024-09-09 20:36:30.670,10004784 0909203630360 99,10004784 0909203630360 99,310,99,False,False,2,1
10004785,2024-09-09 20:36:30.951,2024-09-09 20:36:31.248,10004785 0909203630951 99,10004785 0909203630951 99,297,99,False,False,1,1
10004786,2024-09-09 20:36:31.541,2024-09-09 20:36:31.842,10004786 0909203631541 99,10004786 0909203631541 99,301,99,False,False,2,1
10004787,2024-09-09 20:36:32.135,2024-09-09 20:36:32.451,10004787 0909203632135 99,10004787 0909203632135 99,316,99,False,False,2,1
10004788,2024-09-09 20:36:32.736,2024-09-09 20:36:33.044,10004788 0909203632736 99,10004788 0909203632736 99,308,99,False,False,2,1
10004789,2024-09-09 20:36:33.328,2024-09-09 20:36:33.607,10004789 0909203633328 99,10004789 0909203633328 99,279,99,False,False,1,1
10004790,2024-09-09 20:36:33.917,2024-09-09 20:36:34.216,10004790 0909203633917 99,10004790 0909203633917 99,299,99,False,False,1,1
10004791,2024-09-09 20:36:34.506,2024-09-09 20:36:34.825,10004791 0909203634506 99,10004791 0909203634506 99,319,99,False,False,2,1
10004792,2024-09-09 20:36:35.094,2024-09-09 20:36:35.387,10004792 0909203635094 99,10004792 0909203635094 99,293,99,False,False,1,1
10004793,2024-09-09 20:36:35.685,2024-09-09 20:36:35.996,10004793 0909203635685 99,10004793 0909203635685 99,311,99,False,False,2,1
10004794,2024-09-09 20:36:36.276,2024-09-09 20:36:36.590,10004794 0909203636276 99,10004794 0909203636276 99,314,99,False,False,2,1
10004795,2024-09-09 20:36:36.868,2024-09-09 20:36:37.152,10004795 0909203636868 99,10004795 0909203636868 99,284,99,False,False,1,1
10004796,2024-09-09 20:36:37.459,2024-09-09 20:36:37.762,10004796 0909203637459 99,10004796 0909203637459 99,303,99,False,False,2,1
10004797,2024-09-09 20:36:38.055,2024-09-09 20:36:38.371,10004797 0909203638055 99,10004797 0909203638055 99,316,99,False,False,2,1
10004798,2024-09-09 20:36:38.645,2024-09-09 20:36:38.933,10004798 0909203638645 99,10004798 0909203638645 99,288,99,False,False,1,1
10004799,2024-09-09 20:36:39.236,2024-09-09 20:36:39.542,10004799 0909203639236 99,10004799 0909203639236 99,306,99,False,False,2,1
10004800,2024-09-09 20:36:39.831,2024-09-09 20:36:40.136,10004800 0909203639831 99,10004800 0909203639831 99,305,99,False,False,2,1
10004801,2024-09-09 20:36:40.422,2024-09-09 20:36:40.698,10004801 0909203640422 99,10004801 0909203640422 99,276,99,False,False,1,1
10004802,2024-09-09 20:36:41.013,2024-09-09 20:36:41.307,10004802 0909203641013 99,10004802 0909203641013 99,294,99,False,False,1,1
10004803,2024-09-09 20:36:41.606,2024-09-09 20:36:41.916,10004803 0909203641606 99,10004803 0909203641606 99,310,99,False,False,2,1
10004804,2024-09-09 20:36:42.198,2024-09-09 20:36:42.479,10004804 0909203642198 99,10004804 0909203642198 99,281,99,False,False,1,1
10004805,2024-09-09 20:36:42.788,2024-09-09 20:36:43.088,10004805 0909203642788 99,10004805 0909203642788 99,300,99,False,False,1,1
10004806,2024-09-09 20:36:43.378,2024-09-09 20:36:43.682,10004806 0909203643378 99,10004806 0909203643378 99,304,99,False,False,2,1
10004807,2024-09-09 20:36:43.969,2024-09-09 20:36:44.259,10004807 0909203643969 99,10004807 0909203643969 99,290,99,False,False,1,1
10004808,2024-09-09 20:36:44.561,2024-09-09 20:36:44.853,10004808 0909203644561 99,10004808 0909203644561 99,292,99,False,False,1,1
10004809,2024-09-09 20:36:45.152,2024-09-09 20:36:45.462,10004809 0909203645152 99,10004809 0909203645152 99,310,99,False,False,2,1
10004810,2024-09-09 20:36:45.744,2024-09-09 20:36:46.025,10004810 0909203645744 99,10004810 0909203645744 99,281,99,False,False,1,1
10004811,2024-09-09 20:36:46.335,2024-09-09 20:36:46.634,10004811 0909203646335 99,10004811 0909203646335 99,299,99,False,False,1,1
10004812,2024-09-09 20:36:46.924,2024-09-09 20:36:47.227,10004812 0909203646924 99,10004812 0909203646924 99,303,99,False,False,2,1
10004813,2024-09-09 20:36:47.514,2024-09-09 20:36:47.805,10004813 0909203647514 99,10004813 0909203647514 99,291,99,False,False,1,1
10004814,2024-09-09 20:36:48.107,2024-09-09 20:36:48.399,10004814 0909203648107 99,10004814 0909203648107 99,292,99,False,False,1,1
10004815,2024-09-09 20:36:48.699,2024-09-09 20:36:49.008,10004815 0909203648699 99,10004815 0909203648699 99,309,99,False,False,2,1
10004816,2024-09-09 20:36:49.290,2024-09-09 20:36:49.570,10004816 0909203649290 99,10004816 0909203649290 99,280,99,False,False,1,1
10004817,2024-09-09 20:36:49.881,2024-09-09 20:36:50.179,10004817 0909203649881 99,10004817 0909203649881 99,298,99,False,False,1,1
10004818,2024-09-09 20:36:50.471,2024-09-09 20:36:50.773,10004818 0909203650471 99,10004818 0909203650471 99,302,99,False,False,2,1
10004819,2024-09-09 20:36:51.068,2024-09-09 20:36:51.382,10004819 0909203651068 99,10004819 0909203651068 99,314,99,False,False,2,1
10004820,2024-09-09 20:36:51.660,2024-09-09 20:36:51.945,10004820 0909203651660 99,10004820 0909203651660 99,285,99,False,False,1,1
10004821,2024-09-09 20:36:52.250,2024-09-09 20:36:52.554,10004821 0909203652250 99,10004821 0909203652250 99,304,99,False,False,2,1
10004822,2024-09-09 20:36:52.841,2024-09-09 20:36:53.163,10004822 0909203652841 99,10004822 0909203652841 99,322,99,False,False,2,1
10004823,2024-09-09 20:36:53.431,2024-09-09 20:36:53.725,10004823 0909203653431 99,10004823 0909203653431 99,294,99,False,False,1,1
10004824,2024-09-09 20:36:54.022,2024-09-09 20:36:54.334,10004824 0909203654022 99,10004824 0909203654022 99,312,99,False,False,2,1
10004825,2024-09-09 20:36:54.611,2024-09-09 20:36:54.928,10004825 0909203654611 99,10004825 0909203654611 99,317,99,False,False,2,1
10004826,2024-09-09 20:36:55.213,2024-09-09 20:36:55.490,10004826 0909203655213 99,10004826 0909203655213 99,277,99,False,False,1,1
10004827,2024-09-09 20:36:55.803,2024-09-09 20:36:56.099,10004827 0909203655803 99,10004827 0909203655803 99,296,99,False,False,1,1
10004828,2024-09-09 20:36:56.394,2024-09-09 20:36:56.709,10004828 0909203656394 99,10004828 0909203656394 99,315,99,False,False,2,1
10004829,2024-09-09 20:36:56.985,2024-09-09 20:36:57.271,10004829 0909203656985 99,10004829 0909203656985 99,286,99,False,False,1,1
10004830,2024-09-09 20:36:57.575,2024-09-09 20:36:57.880,10004830 0909203657575 99,10004830 0909203657575 99,305,99,False,False,2,1
10004831,2024-09-09 20:36:58.166,2024-09-09 20:36:58.474,10004831 0909203658166 99,10004831 0909203658166 99,308,99,False,False,2,1
10004832,2024-09-09 20:36:58.758,2024-09-09 20:36:59.036,10004832 0909203658758 99,10004832 0909203658758 99,278,99,False,False,1,1
10004833,2024-09-09 20:36:59.347,2024-09-09 20:36:59.645,10004833 0909203659347 99,10004833 0909203659347 99,298,99,False,False,1,1
10004834,2024-09-09 20:36:59.940,2024-09-09 20:37:00.254,10004834 0909203659940 99,10004834 0909203659940 99,314,99,False,False,2,1
10004835,2024-09-09 20:37:00.532,2024-09-09 20:37:00.848,10004835 0909203700532 99,10004835 0909203700532 99,316,99,False,False,2,1
10004836,2024-09-09 20:37:01.127,2024-09-09 20:37:01.426,10004836 0909203701127 99,10004836 0909203701127 99,299,99,False,False,1,1
10004837,2024-09-09 20:37:01.717,2024-09-09 20:37:02.019,10004837 0909203701717 99,10004837 0909203701717 99,302,99,False,False,2,1
10004838,2024-09-09 20:37:02.310,2024-09-09 20:37:02.597,10004838 0909203702310 99,10004838 0909203702310 99,287,99,False,False,1,1
10004839,2024-09-09 20:37:02.899,2024-09-09 20:37:03.191,10004839 0909203702899 99,10004839 0909203702899 99,292,99,False,False,1,1
10004840,2024-09-09 20:37:03.491,2024-09-09 20:37:03.800,10004840 0909203703491 99,10004840 0909203703491 99,309,99,False,False,2,1
10004841,2024-09-09 20:37:04.079,2024-09-09 20:37:04.362,10004841 0909203704079 99,10004841 0909203704079 99,283,99,False,False,1,1
10004842,2024-09-09 20:37:04.670,2024-09-09 20:37:04.972,10004842 0909203704670 99,10004842 0909203704670 99,302,99,False,False,2,1
10004843,2024-09-09 20:37:05.261,2024-09-09 20:37:05.565,10004843 0909203705261 99,10004843 0909203705261 99,304,99,False,False,2,1
10004844,2024-09-09 20:37:05.851,2024-09-09 20:37:06.174,10004844 0909203705851 99,10004844 0909203705851 99,323,99,False,False,2,1
10004845,2024-09-09 20:37:06.480,2024-09-09 20:37:06.784,10004845 0909203706480 99,10004845 0909203706480 99,304,99,False,False,2,1
10004846,2024-09-09 20:37:07.072,2024-09-09 20:37:07.393,10004846 0909203707072 99,10004846 0909203707072 99,321,99,False,False,2,1
10004847,2024-09-09 20:37:07.662,2024-09-09 20:37:07.955,10004847 0909203707662 99,10004847 0909203707662 99,293,99,False,False,1,1
10004848,2024-09-09 20:37:08.253,2024-09-09 20:37:08.549,10004848 0909203708253 99,10004848 0909203708253 99,296,99,False,False,1,1
10004849,2024-09-09 20:37:08.843,2024-09-09 20:37:09.158,10004849 0909203708843 99,10004849 0909203708843 99,315,99,False,False,2,1
10004850,2024-09-09 20:37:09.434,2024-09-09 20:37:09.720,10004850 0909203709434 99,10004850 0909203709434 99,286,99,False,False,1,1
10004851,2024-09-09 20:37:10.026,2024-09-09 20:37:10.329,10004851 0909203710026 99,10004851 0909203710026 99,303,99,False,False,2,1
10004852,2024-09-09 20:37:10.618,2024-09-09 20:37:10.938,10004852 0909203710618 99,10004852 0909203710618 99,320,99,False,False,2,1
10004853,2024-09-09 20:37:11.209,2024-09-09 20:37:11.532,10004853 0909203711209 99,10004853 0909203711209 99,323,99,False,False,2,1
10004854,2024-09-09 20:37:11.830,2024-09-09 20:37:12.141,10004854 0909203711830 99,10004854 0909203711830 99,311,99,False,False,2,1
10004855,2024-09-09 20:37:12.420,2024-09-09 20:37:12.703,10004855 0909203712420 99,10004855 0909203712420 99,283,99,False,False,1,1
10004856,2024-09-09 20:37:13.010,2024-09-09 20:37:13.313,10004856 0909203713010 99,10004856 0909203713010 99,303,99,False,False,2,1
10004857,2024-09-09 20:37:13.605,2024-09-09 20:37:13.906,10004857 0909203713605 99,10004857 0909203713605 99,301,99,False,False,2,1
10004858,2024-09-09 20:37:14.196,2024-09-09 20:37:14.484,10004858 0909203714196 99,10004858 0909203714196 99,288,99,False,False,1,1
10004859,2024-09-09 20:37:14.787,2024-09-09 20:37:15.078,10004859 0909203714787 99,10004859 0909203714787 99,291,99,False,False,1,1
10004860,2024-09-09 20:37:15.377,2024-09-09 20:37:15.687,10004860 0909203715377 99,10004860 0909203715377 99,310,99,False,False,2,1
10004861,2024-09-09 20:37:15.967,2024-09-09 20:37:16.249,10004861 0909203715967 99,10004861 0909203715967 99,282,99,False,False,1,1
10004862,2024-09-09 20:37:16.557,2024-09-09 20:37:16.858,10004862 0909203716557 99,10004862 0909203716557 99,301,99,False,False,2,1
